"University","Programme","City","Study_Level","Study_Type","Study_Language","Price"
"ISTANBUL TECHNICAL UNIVERSITY","INDUSTRIAL DESIGN PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","INTERIOR ARCHITECTURE PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","LANDSCAPE ARCHITECTURE PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","LANDSCAPE ARCHITECTURE PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","URBAN AND REGIONAL PLANNING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","URBAN AND REGIONAL PLANNING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","CHEMISTRY PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","MATHEMATICAL ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","MOLECULAR BIOLOGY AND GENETICS PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","PHYSICS ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","BUSINESS ADMINISTRATION PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - SUNY NEW PALTZ) (PAID)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","BUSINESS ADMINISTRATION PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - SUNY NEW PALTZ) (%50 SCHOLARSHIP)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","DATA SCIENCE AND ANALYTICS PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","ECONOMICS PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","ECONOMICS PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","INDUSTRIAL ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","INDUSTRIAL ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","INDUSTRIAL ENGINEERING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - SUNY BINGHAMTON) (PAID)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","MANAGEMENT ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","BIOENGINEERING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - MONTANA STATE) (PAID)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","CHEMICAL ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","FOOD ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","METALLURGICAL AND MATERIALS ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","METALLURGICAL AND MATERIALS ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","CIVIL ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","CIVIL ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","CIVIL ENGINEERING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - AZERBAYCAN MİMARLIK VE İNŞAAT ÜNİVERSİTESİ) (PAID)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","CIVIL ENGINEERING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - SUNY BUFFALO) (PAID)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","ENVIRONMENTAL ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","ENVIRONMENTAL ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","GEOMATICS ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",""
"ISTANBUL TECHNICAL UNIVERSITY","GEOMATICS ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","COMPUTER ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","CYBER SECURITY ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","INFORMATION SYSTEMS ENGINEERING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - SUNY BINGHAMTON) (PAID)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","ELECTRICAL ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)","66.500,00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","ELECTRICAL ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH","66.500,00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)","66.500,00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH","66.500,00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - NEW JERSEY INSTITUTE OF TECHNOLOGY) (PAID)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH","5.000,00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","ROBOTICS AND AUTONOMOUS SYSTEMS ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",""
"ISTANBUL TECHNICAL UNIVERSITY","ROBOTICS AND AUTONOMOUS SYSTEMS ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","MARINE ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","MARINE ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","MARINE ENGINEERING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - SUNY MARITIME) (PAID)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","MARINE ENGINEERING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - SUNY MARITIME) (%50 SCHOLARSHIP)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","MARITIME TRANSPORTATION, MANAGEMENT ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","MARITIME TRANSPORTATION, MANAGEMENT ENGINEERING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - SUNY MARITIME) (PAID)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","MARITIME TRANSPORTATION, MANAGEMENT ENGINEERING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - SUNY MARITIME) (%50 SCHOLARSHIP)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","MECHANICAL ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","GEOLOGICAL ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","GEOPHYSICS ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","MINERAL PROCESSING ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","MINING ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","PETROLEUM AND NATURAL GAS ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","PETROLEUM AND NATURAL GAS ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","NAVAL ARCHITECTURE AND MARINE ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","NAVAL ARCHITECTURE AND MARINE ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",""
"ISTANBUL TECHNICAL UNIVERSITY","NAVAL ARCHITECTURE AND MARINE ENGINEERING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - STRATHCLYDE)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ISTANBUL TECHNICAL UNIVERSITY","SHIP AND MARINE TECHNOLOGY ENGINEERING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","FASHION DESIGN PR. (INTERNATIONAL DUAL DIPLOMA PROGRAM - SUNY FASHION INSTITUTE OF TECHNOLOGY) (PAID)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","TEXTILE DEVELOPMENT AND MARKETING PR. (INTERNATIONAL DUAL DIPLOMA PROGRAM - SUNY FASHION INSTITUTE OF TECHNOLOGY) (PAID)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","TEXTILE ENGINEERING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","COMPOSITION PR. (OTHER (MIXED))","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","OTHER (MIXED)",""
"ISTANBUL TECHNICAL UNIVERSITY","INSTRUMENT TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ISTANBUL TECHNICAL UNIVERSITY","MUSIC THEORY PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","MUSIC THEORY PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ISTANBUL TECHNICAL UNIVERSITY","MUSICAL TECHNOLOGIES PR. (OTHER (MIXED))","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","OTHER (MIXED)",""
"ISTANBUL TECHNICAL UNIVERSITY","MUSICOLOGY PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","TURKISH FOLK DANCES PR. (OTHER (MIXED))","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","OTHER (MIXED)",",00  TL"
"ISTANBUL TECHNICAL UNIVERSITY","VOCAL TRAINING PR. (OTHER (MIXED))","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","OTHER (MIXED)",",00  TL"
"ANKARA UNIVERSITY","CELLO PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","CELLO PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","COMPOSITION PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","COMPOSITION PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","DOUBLE BASS PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","FLUTE PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","FLUTE PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","MODERN DANCE PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","MODERN DANCE PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","PIANO PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","SINGING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","SINGING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","VIOLA PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","VIOLIN PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","AGRICULTURAL ECONOMICS PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","AGRICULTURAL MACHINERY AND TECHNOLOGIES ENGINEERING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","AGRICULTURAL STRUCTURES AND IRRIGATION PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","AQUACULTURAL ENGINEERING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","AQUACULTURAL ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH","1.500,00  TL"
"ANKARA UNIVERSITY","ARABLE CROPS PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","DAIRY PROCESSING TECHNOLOGY PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","HORTICULTURAL CROPS PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","LANDSCAPE ARCHITECTURE PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","PLANT PROTECTION PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","SOIL SCIENCE AND PLANT NUTRITION PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","ZOOTECHNICS PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","ACTUARIAL SCIENCES PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","REAL ESTATE DEVELOPMENT AND MANAGEMENT PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","JOURNALISM PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","900,00  TL"
"ANKARA UNIVERSITY","NEW MEDIA AND COMMUNICATION PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","PUBLIC RELATIONS AND PROMOTION PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","900,00  TL"
"ANKARA UNIVERSITY","RADIO, TELEVISION AND CINEMA PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","900,00  TL"
"ANKARA UNIVERSITY","DENTISTRY PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","3.000,00  TL"
"ANKARA UNIVERSITY","DENTISTRY PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ANKARA UNIVERSITY","CLASSROOM TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  TL"
"ANKARA UNIVERSITY","COMPUTER EDUCATION AND INSTRUCTIONAL TECHNOLOGY PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  TL"
"ANKARA UNIVERSITY","EARLY CHILDHOOD EDUCATION - PRESCHOOL TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  TL"
"ANKARA UNIVERSITY","GUIDANCE AND PSYCHOLOGICAL COUNSELING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  TL"
"ANKARA UNIVERSITY","SOCIAL STUDIES TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  TL"
"ANKARA UNIVERSITY","SPECIAL EDUCATION TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.200,00  TL"
"ANKARA UNIVERSITY","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","BIOMEDICAL ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH","2.250,00  TL"
"ANKARA UNIVERSITY","CHEMICAL ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH","2.250,00  TL"
"ANKARA UNIVERSITY","CIVIL ENGINEERING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","CIVIL ENGINEERING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","COMPUTER ENGINEERING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.500,00  TL"
"ANKARA UNIVERSITY","COMPUTER ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH","2.250,00  TL"
"ANKARA UNIVERSITY","COMPUTER ENGINEERING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - AZERBAYCAN TEKNİK ÜNİVERSİTESİ) (PAID)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ANKARA UNIVERSITY","ELECTRICAL-ELECTRONICS ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH","2.250,00  TL"
"ANKARA UNIVERSITY","FOOD ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH","2.250,00  TL"
"ANKARA UNIVERSITY","GEOLOGICAL ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ANKARA UNIVERSITY","GEOPHYSICS ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ANKARA UNIVERSITY","PHYSICS ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH","2.250,00  TL"
"ANKARA UNIVERSITY","PHYSICS ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH","2.250,00  TL"
"ANKARA UNIVERSITY","SOFTWARE ENGINEERING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","SOFTWARE ENGINEERING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","CONSERVATION AND RESTORATION OF CULTURAL PROPERTIES PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.000,00  TL"
"ANKARA UNIVERSITY","AUDIOLOGY PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","CHILD DEVELOPMENT PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","900,00  TL"
"ANKARA UNIVERSITY","HEALTH ADMINISTRATION PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","900,00  TL"
"ANKARA UNIVERSITY","NUTRITION AND DIETETICS PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","900,00  TL"
"ANKARA UNIVERSITY","ORTHOTICS AND PROSTHETICS PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","900,00  TL"
"ANKARA UNIVERSITY","SOCIAL SERVICES PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","900,00  TL"
"ANKARA UNIVERSITY","AMERICAN CULTURE AND LITERATURE PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH","900,00  TL"
"ANKARA UNIVERSITY","ANTHROPOLOGY PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","600,00  TL"
"ANKARA UNIVERSITY","ANTHROPOLOGY PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","600,00  TL"
"ANKARA UNIVERSITY","ARABIC LANGUAGE AND LITERATURE PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","600,00  TL"
"ANKARA UNIVERSITY","ARCHAEOLOGY PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ANKARA UNIVERSITY","ARMENIAN LANGUAGE AND CULTURE PR. (ARMENIAN)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ARMENIAN","900,00  TL"
"ANKARA UNIVERSITY","ART HISTORY PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","600,00  TL"
"ANKARA UNIVERSITY","BULGARIAN LANGUAGE AND LITERATURE PR. (BULGARIAN)","ANKARA","Bachelor's Level","NORMAL EDUCATION","BULGARIAN","900,00  TL"
"ANKARA UNIVERSITY","CLASSICAL ARCHAEOLOGY PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","600,00  TL"
"ANKARA UNIVERSITY","ENGLISH LANGUAGE AND LITERATURE PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH","900,00  TL"
"ANKARA UNIVERSITY","FOLKLORE PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","FOLKLORE PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ANKARA UNIVERSITY","FRENCH LANGUAGE AND LITERATURE PR. (FRENCH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","FRENCH","900,00  TL"
"ANKARA UNIVERSITY","GEOGRAPHY PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","600,00  TL"
"ANKARA UNIVERSITY","GEOGRAPHY PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ANKARA UNIVERSITY","GEOGRAPHY PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ANKARA UNIVERSITY","GERMAN LANGUAGE AND LITERATURE PR. (GERMAN)","ANKARA","Bachelor's Level","NORMAL EDUCATION","GERMAN","900,00  TL"
"ANKARA UNIVERSITY","GREEK LANGUAGE AND LITERATURE PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH","600,00  TL"
"ANKARA UNIVERSITY","GREEK LANGUAGE AND LITERATURE PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
